globaleventid,sqldate,monthyear,year,fractiondate,actor1code,actor1name,actor1countrycode,actor1knowngroupcode,actor1ethniccode,actor1religion1code,actor1religion2code,actor1type1code,actor1type2code,actor1type3code,actor2code,actor2name,actor2countrycode,actor2knowngroupcode,actor2ethniccode,actor2religion1code,actor2religion2code,actor2type1code,actor2type2code,actor2type3code,isrootevent,eventcode,eventbasecode,eventrootcode,quadclass,goldsteinscale,nummentions,numsources,numarticles,avgtone,actor1geo_type,actor1geo_fullname,actor1geo_countrycode,actor1geo_adm1code,actor1geo_lat,actor1geo_long,actor1geo_featureid,actor2geo_type,actor2geo_fullname,actor2geo_countrycode,actor2geo_adm1code,actor2geo_lat,actor2geo_long,actor2geo_featureid,actiongeo_type,actiongeo_fullname,actiongeo_countrycode,actiongeo_adm1code,actiongeo_lat,actiongeo_long,actiongeo_featureid,dateadded,sourceurl,cameoeventcode,cameoevent,cameobaseeventcode,cameobaseevent,cameorooteventcode,cameorootevent
451688185,20150723,201507,2015,2015.5562,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,57,57,5,1,8,2,1,2,-0.938967136,2,"North Dakota, United States",US,USND,47.5362,-99.793,ND,0,,,,,,,2,"North Dakota, United States",US,USND,47.5362,-99.793,ND,20150723,https://turtletalk.wordpress.com/2015/07/23/article-on-enbridge-pipelines-and-lawsuit-against-judge-botsford-in-north-dakota/,57,Sign formal agreement,57,Sign formal agreement,5,ENGAGE IN DIPLOMATIC COOPERATION
465616635,20150910,201509,2015,2015.6849,EDU,SCHOOL,,,,,,EDU,,,MED,MAGAZINE,,,,,,MED,,,1,13,13,1,1,0.4,5,1,5,-0.793650794,0,,,,,,,0,,,,,,,0,,,,,,,20150910,http://www.ibtimes.com/leah-messer-tweets-about-her-daughters-after-teen-mom-2-star-accused-putting-twins-2091085,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
469723142,20150924,201509,2015,2015.7233,CHRCTH,THE POPE,,,,CHR,CTH,,,,USA,UNITED STATES,USA,,,,,,,,1,17,17,1,1,0,7,3,7,2.592573636,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Basilica Of The National Shrine Of The Immaculate Conception, District of Columbia, United States",US,USDC,38.9334,-77.0005,2062940,3,"Basilica Of The National Shrine Of The Immaculate Conception, District of Columbia, United States",US,USDC,38.9334,-77.0005,2062940,20150924,http://wpri.com/2015/09/23/thousands-eagerly-await-papal-mass-in-washington/,17,Engage in symbolic act,17,Engage in symbolic act,1,MAKE PUBLIC STATEMENT
474181342,20151008,201510,2015,2015.7616,TUR,TURKEY,TUR,,,,,,,,TURMED,TURKEY,TUR,,,,,MED,,,1,13,13,1,1,0.4,2,1,2,3.349282297,2,"New Hampshire, United States",US,USNH,43.4108,-71.5653,NH,2,"New Hampshire, United States",US,USNH,43.4108,-71.5653,NH,2,"New Hampshire, United States",US,USNH,43.4108,-71.5653,NH,20151008,http://www.nashuatelegraph.com/news/worldnation/1071888-469/trio-wins-2015-nobel-prize-in-chemistry.html,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
510632153,20160211,201602,2016,2016.1123,DEU,GERMAN,DEU,,,,,,,,LAB,WORKER,,,,,,LAB,,,0,13,13,1,1,0.4,1,1,1,-4.500978474,4,"Mangfall, Bayern, Germany",GM,GM02,47.85,12.1333,-1822898,4,"Munich, Bayern, Germany",GM,GM02,48.15,11.5833,-1829149,4,"Mangfall, Bayern, Germany",GM,GM02,47.85,12.1333,-1822898,20160211,http://www.ameripublications.com/several-dead-in-germany-train-crash/85290,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
515267138,20160225,201602,2016,2016.1507,FRA,FRENCH,FRA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,13,13,1,1,0.4,5,1,5,1.369863014,4,"Chatillon, France (general), France",FR,FR00,48.8024,2.29346,-1419263,1,Iran,IR,IR,32,53,IR,1,Iran,IR,IR,32,53,IR,20160225,http://www.menafn.com/1094607323/Frances-restructured-Peugeot-back-in-black,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
519615865,20160310,201603,2016,2016.1918,,,,,,,,,,,USA,JACKSONVILLE,USA,,,,,,,,1,57,57,5,1,8,4,1,4,-0.949367089,0,,,,,,,3,"Oakland, California, United States",US,USCA,37.8044,-122.271,277566,3,"Oakland, California, United States",US,USCA,37.8044,-122.271,277566,20160310,http://dawgpounddaily.com/2016/03/09/report-tashaun-gipson-to-sign-with-jacksonville-jaguars/,57,Sign formal agreement,57,Sign formal agreement,5,ENGAGE IN DIPLOMATIC COOPERATION
528384552,20160407,201604,2016,2016.2658,DEU,GERMANY,DEU,,,,,,,,MED,NEWSPAPER,,,,,,MED,,,1,13,13,1,1,0.4,2,1,2,-3.846153846,1,Germany,GM,GM,51,9,GM,1,Germany,GM,GM,51,9,GM,1,Germany,GM,GM,51,9,GM,20160407,http://www.stljewishlight.com/news/world/article_9c6b8bde-c584-5712-a43f-57e15f587d85.html,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
544207714,20160526,201605,2016,2016.4,HLH,DOCTOR,,,,,,HLH,,,AFR,AFRICA,AFR,,,,,,,,1,13,13,1,1,0.4,12,1,12,3.447293447,4,"Queensburgh, KwaZulu-Natal, South Africa",SF,SF02,-29.8683,30.9142,-1274429,4,"Queensburgh, KwaZulu-Natal, South Africa",SF,SF02,-29.8683,30.9142,-1274429,4,"Queensburgh, KwaZulu-Natal, South Africa",SF,SF02,-29.8683,30.9142,-1274429,20160526,http://classic.iol.co.za/lifestyle/people/hearing-wedding-bells-from-a-hospital-bed-1.2026562,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
548821208,20160609,201606,2016,2016.4356,USA,UNITED STATES,USA,,,,,,,,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,1,13,13,1,1,0.4,224,28,224,-2.54628071,3,"Copiah County, Mississippi, United States",US,USMS,31.8918,-90.3843,695739,3,"Copiah County, Mississippi, United States",US,USMS,31.8918,-90.3843,695739,3,"Copiah County, Mississippi, United States",US,USMS,31.8918,-90.3843,695739,20160609,http://www.readingeagle.com/article/20160609/AP/306099486/1173,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
422242360,20150402,201504,2015,2015.2521,RUSLEG,RUSSIA,RUS,,,,,LEG,,,RUS,RUSSIA,RUS,,,,,,,,0,13,13,1,1,0.4,42,7,42,-2.526947337,4,"Kremlin, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,20150402,http://www.bloomberg.com/politics/articles/2015-04-02/sanctions-strapped-russia-outguns-the-u-s-in-information-war,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
434918103,20150521,201505,2015,2015.3863,LEG,SENATE,,,,,,LEG,,,,,,,,,,,,,1,17,17,1,1,0,10,1,10,3.067484663,1,Grenada,GJ,GJ,12.1167,-61.6667,GJ,0,,,,,,,1,Grenada,GJ,GJ,12.1167,-61.6667,GJ,20150521,http://www.grenadabroadcast.com/news/all-news/19163-statement-from-president-of-the-senate,17,Engage in symbolic act,17,Engage in symbolic act,1,MAKE PUBLIC STATEMENT
435137712,20150521,201505,2015,2015.3863,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,13,13,1,1,0.4,4,1,4,0.395256917,3,"Door County, Wisconsin, United States",US,USWI,44.9167,-87.3001,1581074,0,,,,,,,3,"Door County, Wisconsin, United States",US,USWI,44.9167,-87.3001,1581074,20150521,http://host.madison.com/ct/news/local/writers/laurel-white/beer-name-battles-sexism-heritage-cap-times-adventures-in-brewing/article_a2cb0aa1-0e6e-5c4a-81aa-8a6f648658f9.html,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
449561071,20150716,201507,2015,2015.537,GRC,GREECE,GRC,,,,,,,,USA,NEW YORK,USA,,,,,,,,1,13,13,1,1,0.4,4,1,4,-3.130755064,4,"Athens, AttikíR, Greece",GR,GR35,37.9833,23.7333,-814876,4,"Athens, AttikíR, Greece",GR,GR35,37.9833,23.7333,-814876,4,"Athens, AttikíR, Greece",GR,GR35,37.9833,23.7333,-814876,20150716,http://www.straitstimes.com/business/economy/why-greeks-are-going-on-a-credit-card-fuelled-spending-spree,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
451605079,20150723,201507,2015,2015.5562,BEL,WATERLOO,BEL,,,,,,,,CVL,NEIGHBOURHOOD,,,,,,CVL,,,0,13,13,1,1,0.4,18,2,18,0.273672687,4,"Lambeth, Lambeth, United Kingdom",UK,UKH1,51.5,-0.116667,-2600625,4,"Lambeth, Lambeth, United Kingdom",UK,UKH1,51.5,-0.116667,-2600625,4,"Lambeth, Lambeth, United Kingdom",UK,UKH1,51.5,-0.116667,-2600625,20150723,http://www.independent.co.uk/environment/european-mobility-week-the-capital-cities-that-are-banning-cars-from-their-roads--for-one-day-10409785.html,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
471858286,20151001,201510,2015,2015.7425,CHN,CHINA,CHN,,,,,,,,FJI,FIJI,FJI,,,,,,,,0,17,17,1,1,0,2,1,2,5.347593583,1,China,CH,CH,35,105,CH,1,China,CH,CH,35,105,CH,1,China,CH,CH,35,105,CH,20151001,http://www.fijitimes.com/story.aspx?id=324052,17,Engage in symbolic act,17,Engage in symbolic act,1,MAKE PUBLIC STATEMENT
435042544,20150521,201505,2015,2015.3863,MED,SPOKESMAN,,,,,,MED,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,13,13,1,1,0.4,4,1,4,-2.201257862,4,"Belfast, Belfast, United Kingdom",UK,UKR3,54.5833,-5.93333,-2589607,4,"Belfast, Belfast, United Kingdom",UK,UKR3,54.5833,-5.93333,-2589607,4,"Belfast, Belfast, United Kingdom",UK,UKR3,54.5833,-5.93333,-2589607,20150521,http://www.irishcentral.com/news/police-use-ice-cream-music-to-embarrass-teen-rioters-in-belfast-95103964-237697751.html,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
484308288,20151112,201511,2015,2015.8548,MIL,CAPTAIN,,,,,,MIL,,,CVL,NEIGHBOURHOOD,,,,,,CVL,,,1,13,13,1,1,0.4,10,1,10,1.180377458,0,,,,,,,0,,,,,,,0,,,,,,,20151112,http://news.sky.com/story/1586571/pastors-pregnant-wife-shot-dead-in-her-home,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
440175770,20150611,201506,2015,2015.4411,ESP,SPAIN,ESP,,,,,,,,FRA,FRANCE,FRA,,,,,,,,0,57,57,5,1,8,2,1,2,-3.595600677,1,United Kingdom,UK,UK,54,-2,UK,1,Belgium,BE,BE,50.8333,4,BE,1,Portugal,PO,PO,39.5,-8,PO,20150611,http://www.kashmirobserver.net/news/reviews/exposing-lies-telling-truth,57,Sign formal agreement,57,Sign formal agreement,5,ENGAGE IN DIPLOMATIC COOPERATION
440223530,20150611,201506,2015,2015.4411,IRN,IRAN,IRN,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,57,57,5,1,8,66,33,66,-4.197182467,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,4,"Berlin, Berlin, Germany",GM,GM16,52.5167,13.4,-1746443,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,20150611,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-06-11-EU--Switzerland-Nuclear%20Talks-Espionage/id-7e9f0b8d19084f048d4f04b46df8fa52,57,Sign formal agreement,57,Sign formal agreement,5,ENGAGE IN DIPLOMATIC COOPERATION
496986214,20151224,201512,2015,2015.9699,LEG,SENATOR,,,,,,LEG,,,,,,,,,,,,,1,13,13,1,1,0.4,3,1,3,2.442333786,3,"Lumberton, North Carolina, United States",US,USNC,34.6182,-79.0086,989128,0,,,,,,,3,"Lumberton, North Carolina, United States",US,USNC,34.6182,-79.0086,989128,20151224,http://www.wschronicle.com/2015/12/nine-black-candidates-running-n-c-offices/,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
449504931,20150716,201507,2015,2015.537,FRA,CHAMPAGNE,FRA,,,,,,,,,,,,,,,,,,1,13,13,1,1,0.4,5,1,5,-0.833333333,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,0,,,,,,,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20150716,http://tbo.com/list/columns-jbrown/highest-court-must-settle-redistricting-20150715/,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
510854200,20160211,201602,2016,2016.1123,MED,CORRESPONDENT,,,,,,MED,,,LEG,SENATE,,,,,,LEG,,,1,57,57,5,1,8,5,1,5,-4.658385093,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,20160211,"http://www.american-reporter.com/5,364/331.html",57,Sign formal agreement,57,Sign formal agreement,5,ENGAGE IN DIPLOMATIC COOPERATION
515207359,20160225,201602,2016,2016.1507,EDU,STUDENT,,,,,,EDU,,,BUS,COMPANIES,,,,,,BUS,,,1,13,13,1,1,0.4,20,3,20,1.110523544,0,,,,,,,0,,,,,,,0,,,,,,,20160225,http://www.thisweeknews.com/content/stories/westerville/news/2016/02/23/innovation-center-stems-from-partnerships.html,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
515320809,20160225,201602,2016,2016.1507,MEX,MEXICO,MEX,,,,,,,,MEXMED,VILLAHERMOSA,MEX,,,,,MED,,,0,13,13,1,1,0.4,2,1,2,-6.779661017,4,"Villahermosa, Tabasco, Mexico",MX,MX27,17.9833,-92.9167,-1708147,4,"Villahermosa, Tabasco, Mexico",MX,MX27,17.9833,-92.9167,-1708147,4,"Villahermosa, Tabasco, Mexico",MX,MX27,17.9833,-92.9167,-1708147,20160225,http://www.refworld.org/docid/56cec89640b.html,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
455491704,20150806,201508,2015,2015.5918,JUD,LAWYER,,,,,,JUD,,,COP,PRISON,,,,,,COP,,,1,13,13,1,1,0.4,6,1,6,-6.481481481,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,20150806,http://www.abc.net.au/news/2015-08-06/melbourne-woman-impersonated-police-officers-to-extort-money/6677544,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
517376659,20160303,201603,2016,2016.1726,INDGOV,MAHARASHTRA,IND,,,,,GOV,,,GOV,GOVERNMENT,,,,,,GOV,,,1,57,57,5,1,8,20,1,20,-2.111650186,4,"Telangana, Andhra Pradesh, India",IN,IN02,18,79.5,-2112824,4,"Telangana, Andhra Pradesh, India",IN,IN02,18,79.5,-2112824,4,"Telangana, Andhra Pradesh, India",IN,IN02,18,79.5,-2112824,20160303,http://www.newindianexpress.com/states/telangana/Barrages-Telanganas-Give-and-Take-Policy-Helped-Clinch-the-Nod-from-Maharashtra/2016/03/03/article3307404.ece,57,Sign formal agreement,57,Sign formal agreement,5,ENGAGE IN DIPLOMATIC COOPERATION
461468990,20150827,201508,2015,2015.6493,LAB,EMPLOYEE,,,,,,LAB,,,BUS,COMPANY,,,,,,BUS,,,1,13,13,1,1,0.4,6,1,6,-3.869047619,1,Spain,SP,SP,40,-4,SP,1,Spain,SP,SP,40,-4,SP,1,Spain,SP,SP,40,-4,SP,20150827,http://www.independent.com.mt/articles/2015-08-27/local-news/UHM-claims-MPT-mechanics-being-intimidated-management-trying-to-change-their-work-conditions-6736141168,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
523952937,20160324,201603,2016,2016.2301,RUSGOV,VLADIMIR PUTIN,RUS,,,,,GOV,,,SYR,SYRIA,SYR,,,,,,,,0,57,57,5,1,8,16,11,16,-4.794238656,4,"Ankara, Ankara, Turkey",TU,TU68,39.9272,32.8644,-735338,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Ankara, Ankara, Turkey",TU,TU68,39.9272,32.8644,-735338,20160324,http://www.jordantimes.com/news/business/turkish-tourism-and-economy-struggle-due-bombings-russia-chill,57,Sign formal agreement,57,Sign formal agreement,5,ENGAGE IN DIPLOMATIC COOPERATION
476342957,20151015,201510,2015,2015.7808,RUS,RUSSIAN,RUS,,,,,,,,IRN,IRANIAN,IRN,,,,,,,,0,57,57,5,1,8,2,1,2,-2.667290594,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,1,Iran,IR,IR,32,53,IR,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,20151015,http://www.ruthfullyyours.com/2015/10/15/walter-russell-mead-nicholas-m-gallagher-the-middle-east-breakdown-continues/,57,Sign formal agreement,57,Sign formal agreement,5,ENGAGE IN DIPLOMATIC COOPERATION
479970717,20141029,201410,2014,2014.8192,SAU,SAUDI ARABIA,SAU,,,,,,,,LAB,WORKER,,,,,,LAB,,,0,57,57,5,1,8,6,1,6,-3.194444444,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,24.6408,46.7728,-3093009,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,24.6408,46.7728,-3093009,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,24.6408,46.7728,-3093009,20151029,http://www.usnews.com/news/world/articles/2015/10/29/labor-laws-questioned-after-indian-maid-loses-arm-in-saudi,57,Sign formal agreement,57,Sign formal agreement,5,ENGAGE IN DIPLOMATIC COOPERATION
480194351,20151029,201510,2015,2015.8192,COP,POLICE,,,,,,COP,,,USA,UNITED STATES,USA,,,,,,,,1,143,143,14,3,-6.5,1,1,1,-5.283018868,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,20151029,http://time.com/4093502/police-quentin-tarantino-boycott/,143,"Conduct strike or boycott, not specified below",143,"Conduct strike or boycott, not specified below",14,PROTEST
541735620,20160519,201605,2016,2016.3808,USA,UNITED STATES,USA,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,13,13,1,1,0.4,10,3,10,-0.323342868,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,20160519,http://www.3aw.com.au/news/melbourne-students-to-speak-with-astronaut--while-hes-in-space-20160518-goyhmo.html,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
546513212,20160602,201606,2016,2016.4164,,,,,,,,,,,SPY,INTELLIGENCE,,,,,,SPY,,,1,57,57,5,1,8,10,1,10,-1.775147929,0,,,,,,,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,20160602,http://www.dnaindia.com/india/report-india-us-sign-key-pact-on-sharing-information-on-terror-2219169,57,Sign formal agreement,57,Sign formal agreement,5,ENGAGE IN DIPLOMATIC COOPERATION
550746455,20160616,201606,2016,2016.4548,MYS,MALAYSIA,MYS,,,,,,,,VNM,VIETNAM,VNM,,,,,,,,0,57,57,5,1,8,31,3,31,-2.121541873,1,Malaysia,MY,MY,2.5,112.5,MY,1,"Vietnam, Republic Of",VM,VM,16,106,VM,1,"Vietnam, Republic Of",VM,VM,16,106,VM,20160616,http://www.malaysiasun.com/index.php/sid/245000845,57,Sign formal agreement,57,Sign formal agreement,5,ENGAGE IN DIPLOMATIC COOPERATION
510900431,20160211,201602,2016,2016.1123,USA,UNITED STATES,USA,,,,,,,,COP,DEPUTIES,,,,,,COP,,,0,13,13,1,1,0.4,4,1,4,-7.307692308,3,"Miami, Florida, United States",US,USFL,25.7743,-80.1937,295004,3,"Miami, Florida, United States",US,USFL,25.7743,-80.1937,295004,3,"Miami, Florida, United States",US,USFL,25.7743,-80.1937,295004,20160211,http://www.local10.com/news/mother-arrested-after-baby-boy-found-dead-in-freezer-in-homestead,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
535098872,20160421,201604,2016,2016.3041,USA,UNITED STATES,USA,,,,,,,,CVL,SETTLEMENT,,,,,,CVL,,,1,13,13,1,1,0.4,4,1,4,-0.980392157,3,"Los Angeles, California, United States",US,USCA,34.0522,-118.244,1662328,3,"Los Angeles, California, United States",US,USCA,34.0522,-118.244,1662328,3,"Los Angeles, California, United States",US,USCA,34.0522,-118.244,1662328,20160428,https://lasentinel.net/black-women-booted-from-napa-valley-wine-train-settle-suit.html,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
537315047,20160505,201605,2016,2016.3425,BEL,BELGIUM,BEL,,,,,,,,UAF,TERRORIST,,,,,,UAF,,,0,13,13,1,1,0.4,3,1,3,-3.339882122,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,50.8333,4.33333,-1955538,4,"Zaventem, Region Flamande, Belgium",BE,BE13,50.8848,4.46997,-1973152,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,50.8333,4.33333,-1955538,20160505,http://www.belfasttelegraph.co.uk/business/news/ryanair-winning-battle-of-the-skies-34686035.html,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
539460103,20160512,201605,2016,2016.3616,USA,UNITED STATES,USA,,,,,,,,JUD,JUDGE,,,,,,JUD,,,1,13,13,1,1,0.4,4,1,4,-6.456692913,3,"New Britain, Connecticut, United States",US,USCT,41.6612,-72.7795,209217,3,"New Britain, Connecticut, United States",US,USCT,41.6612,-72.7795,209217,3,"New Britain, Connecticut, United States",US,USCT,41.6612,-72.7795,209217,20160512,http://www.centralctcommunications.com/newbritainherald/article_a51e2a88-17e4-11e6-8a9d-270f0a8608ec.html,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
544055732,20160526,201605,2016,2016.4,BUS,BUSINESS,,,,,,BUS,,,USA,UNITED STATES,USA,,,,,,,,0,13,13,1,1,0.4,2,1,2,-2.935779817,3,"Madison School, Wisconsin, United States",US,USWI,43.1011,-88.0365,1568886,3,"Madison School, Wisconsin, United States",US,USWI,43.1011,-88.0365,1568886,3,"Madison School, Wisconsin, United States",US,USWI,43.1011,-88.0365,1568886,20160526,http://host.madison.com/ct/ct/news/local/roundup/in-case-you-missed-it-hunting-the-egregious-gerrymander/article_c58966f0-5071-5a99-b2ec-49fb87d7d2d1.html,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
548589075,20160609,201606,2016,2016.4356,KEN,KENYA,KEN,,,,,,,,UGA,UGANDA,UGA,,,,,,,,0,57,57,5,1,8,2,1,2,-2.637362637,1,Burundi,BY,BY,-3.5,30,BY,1,Kenya,KE,KE,1,38,KE,4,"Dar Es Salaam, Dar es Salaam, Tanzania",TZ,TZ23,-6.8,39.2833,-2562166,20160609,http://www.tanzaniatoday.co.tz/news/screws-tightened-on-tax-waivers-for-religious-institutions,57,Sign formal agreement,57,Sign formal agreement,5,ENGAGE IN DIPLOMATIC COOPERATION
548785240,20160609,201606,2016,2016.4356,JOR,JORDANIAN,JOR,,,,,,,,IGOUNOREFHCR,UNHCR,,UNO,,,,IGO,REF,,1,13,13,1,1,0.4,10,2,10,-4.417805383,4,"Amman, (JO11), Jordan",JO,JO11,31.95,35.9333,-970362,1,Syria,SY,SY,35,38,SY,1,Syria,SY,SY,35,38,SY,20160609,http://www.unhcr.org/en-us/news/latest/2016/6/5756bff44/ramadan-pulls-despair-millions-syrians-sharp-focus.html,13,Make optimistic comment,13,Make optimistic comment,1,MAKE PUBLIC STATEMENT
438555892,20150604,201506,2015,2015.4219,,,,,,,,,,,NGA,NIGERIA,NGA,,,,,,,,1,1832,183,18,4,-10,44,19,44,-7.98968084,0,,,,,,,4,"Maiduguri, Borno, Nigeria",NI,NI27,11.8464,13.1603,-2018369,4,"Maiduguri, Borno, Nigeria",NI,NI27,11.8464,13.1603,-2018369,20150604,http://townhall.com/news/world/2015/06/04/suicide-car-bomber-kills-8-soldiers-in-latest-nigeria-attack-n2008346,1832,Carry out car bombing,183,"Conduct suicide, car, or other non-military bombing, not spec below",18,ASSAULT
539768735,20160512,201605,2016,2016.3616,REB,SUICIDE BOMBER,,,,,,REB,,,,,,,,,,,,,0,1831,183,18,4,-10,2,1,2,-2.037037037,4,"Fallujah, Al Anbar, Iraq",IZ,IZ01,33.3558,43.7861,-3102259,0,,,,,,,4,"Fallujah, Al Anbar, Iraq",IZ,IZ01,33.3558,43.7861,-3102259,20160512,http://www.thedailybeast.com/articles/2016/05/12/taking-isis-stronghold-is-delayed-again.html,1831,Carry out suicide bombing,183,"Conduct suicide, car, or other non-military bombing, not spec below",18,ASSAULT
